2025/02/11-01:01:25.801,Daemon.cpp,483,(debug),[market_dealerd], Starting, daemon: Blade&Soul Market Dealer Daemon, version: 0.0.210.358, desc: Blade&Soul Market Dealer Daemon
2025/02/11-01:01:25.802,Daemon.cpp,484,(debug),[market_dealerd], Network Configuration, daemon: Blade&Soul Market Dealer Daemon, hostname: DESKTOP-K8DLTUB, public: 0.0.0.0, internal: 192.168.1.8
2025/02/11-01:01:25.805,MarketDealerDaemon.cpp,225,(notice),[market dealerd], MarketDealerDaemon::initialize; daemon initialization success
2025/02/11-01:40:08.066,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:40:08.066,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:40:28.054,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:40:28.054,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:40:28.054,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:40:28.054,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:40:48.052,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:40:48.052,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:41:08.062,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:41:08.062,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:41:28.059,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:41:28.059,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:41:28.059,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:41:28.059,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:41:48.051,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:41:48.051,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:42:08.059,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:42:08.059,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:42:28.069,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:42:28.069,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:42:28.069,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:42:28.069,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:42:48.066,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:42:48.066,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:43:08.045,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:43:08.045,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:43:28.051,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:43:28.051,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:43:28.051,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:43:28.051,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:43:48.058,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:43:48.058,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:44:08.057,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:44:08.057,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:44:28.062,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:44:28.062,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:44:28.062,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:44:28.062,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:44:48.057,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:44:48.057,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:45:08.051,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:45:08.051,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:45:28.046,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:45:28.046,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:45:28.046,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:45:28.046,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:45:48.053,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:45:48.053,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:46:08.056,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:46:08.056,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:46:28.066,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:46:28.066,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:46:28.066,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:46:28.066,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:46:48.067,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:46:48.067,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:47:08.051,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:47:08.051,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:47:28.064,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:47:28.064,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:47:28.064,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:47:28.064,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:47:48.058,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:47:48.058,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:48:08.066,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:48:08.066,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:48:28.065,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:48:28.065,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:48:28.065,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:48:28.065,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:48:48.069,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:48:48.069,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:49:08.054,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:49:08.054,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:49:28.049,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:49:28.049,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:49:28.049,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:49:28.049,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:49:48.072,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:49:48.072,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:50:08.057,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:50:08.057,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:50:28.054,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:50:28.054,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:50:28.054,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:50:28.054,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:50:48.055,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:50:48.055,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:51:08.051,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:51:08.051,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:51:28.061,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:51:28.061,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:51:28.061,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:51:28.061,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:51:48.060,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:51:48.060,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:52:08.059,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:52:08.059,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:52:28.053,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:52:28.053,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:52:28.053,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:52:28.053,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:52:48.059,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:52:48.059,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:53:08.060,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:53:08.060,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:53:28.064,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:53:28.064,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:53:28.064,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:53:28.064,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:53:48.050,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:53:48.050,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:54:08.066,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:54:08.066,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:54:28.055,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:54:28.055,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:54:28.055,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:54:28.055,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:54:48.060,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:54:48.060,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:55:08.052,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:55:08.052,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:55:28.062,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:55:28.062,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:55:28.062,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:55:28.062,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:55:48.058,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:55:48.058,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:56:08.061,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:56:08.061,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:56:28.061,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:56:28.061,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:56:28.061,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:56:28.061,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:56:33.462,ThreadFreePacketPump.cpp,187,(debug),[packet-pump], post, 5
2025/02/11-01:56:33.462,ThreadFreePacketPump.cpp,87,(debug),[packet-pump], handle start, 5, session:0x0000000100000001, command:70
2025/02/11-01:56:33.462,AgentPacketHandler.cpp,654,(debug),[agent packet handler], HandleMarketDealerRetrieveReservationListReq; <BEGIN PACKET HANDLER>
2025/02/11-01:56:33.462,JobContext.cpp,3375,(debug),[job context], RetrieveReservationListJob::Initialize; decomposed packet, tid:0x16, wid:7801, pcId:0x2820
2025/02/11-01:56:33.787,JobContext.cpp,3405,(notice),[job context], RetrieveReservationListJob::ReplySuccess; sent retrieve reservation list success ack, tid:0x16, wid:7801, pcId:0x2820, contextCount:0
2025/02/11-01:56:33.787,AgentPacketHandler.cpp,671,(debug),[agent packet handler], HandleMarketDealerRetrieveReservationListReq; <END PACKET HANDLER>
2025/02/11-01:56:33.787,ThreadFreePacketPump.cpp,93,(debug),[packet-pump], handle end, 5, session:0x0000000100000001, command:70
2025/02/11-01:56:48.070,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:56:48.070,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:56:54.685,ThreadFreePacketPump.cpp,187,(debug),[packet-pump], post, 6
2025/02/11-01:56:54.685,ThreadFreePacketPump.cpp,87,(debug),[packet-pump], handle start, 6, session:0x0000000100000001, command:7
2025/02/11-01:56:54.685,AgentPacketHandler.cpp,157,(debug),[agent packet handler], HandleMarketDealerRetrieveBidListReq; <BEGIN PACKET HANDLER>
2025/02/11-01:56:54.685,JobContext.cpp,342,(debug),[job context], RetrieveBidListJob::Initialize; decomposed packet, tid:0x1000000000003, wid:7801, bidderPcId:0x2820
2025/02/11-01:56:54.732,JobContext.cpp,370,(notice),[job context], RetrieveBidListJob::ReplySuccess; sent retrieve bid list success ack, tid:0x1000000000003, wid:7801, bidderPcId:0x2820
2025/02/11-01:56:54.732,AgentPacketHandler.cpp,174,(debug),[agent packet handler], HandleMarketDealerRetrieveBidListReq; <END PACKET HANDLER>
2025/02/11-01:56:54.732,ThreadFreePacketPump.cpp,93,(debug),[packet-pump], handle end, 6, session:0x0000000100000001, command:7
2025/02/11-01:57:08.060,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:57:08.060,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:57:28.054,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:57:28.054,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:57:28.054,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:57:28.054,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:57:48.055,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:57:48.055,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:58:08.060,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:58:08.060,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:58:28.066,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:58:28.066,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:58:28.066,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:58:28.066,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:58:48.061,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:58:48.061,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:59:08.063,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:59:08.063,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:59:28.056,DeliveryTimer.cpp,25,(debug),[delivery timer], DeliveryTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:59:28.056,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:59:28.056,DeliveryTimer.cpp,29,(debug),[delivery timer], DeliveryTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:59:28.056,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
2025/02/11-01:59:48.053,TimeoutTimer.cpp,27,(debug),[timeout timer], TimeoutTimer::HandleEvent; <BEGIN TIMER HANDLER>
2025/02/11-01:59:48.053,TimeoutTimer.cpp,31,(debug),[timeout timer], TimeoutTimer::HandleEvent; <END TIMER HANDLER>
